,siren,codgeo,drop_year,drop_pct,drop_pct_str,primes_2016,primes_2017,primes_2018,primes_2019,primes_2020,primes_2021,primes_2022,primes_2023,libgeo,dep,geometry,annee,depenses_fonct,pop,primes_to_depense_ratio
136,210401261,04126,2018.0,0.8535093838788068,85.4%,48885.66,42051.86,5605.79,7133.24,5946.8,6072.03,6858.55,8348.07,Montclar,04,"POLYGON ((6.298729198214703 44.40826603724578, 6.300261349660198 44.41279978561774, 6.300859653433893 44.416845507841806, 6.302535769131765 44.41763378180767, 6.311116523775012 44.41724707474183, 6.319328574710337 44.419837960945806, 6.324689021538685 44.4201277641077, 6.334006012233899 44.42300674421381, 6.339775802412625 44.42715367979317, 6.344689630520675 44.4229407763666, 6.348790194274623 44.42030047979554, 6.351242916888825 44.4158395637966, 6.352843366944041 44.41533930864292, 6.363966010924602 44.415064542829825, 6.383868163394801 44.41168093274819, 6.386256463494433 44.409220802286946, 6.3855883832756986 44.40259731601181, 6.386922184781532 44.397653900335435, 6.367263679015329 44.391355106014316, 6.352657652145137 44.38470563023856, 6.34400977651324 44.37774442199228, 6.337235877959125 44.37337039583649, 6.335782988867001 44.37328545026923, 6.329502583855339 44.37728132241755, 6.318839713125909 44.38218310727896, 6.315350334490966 44.38441686020536, 6.31211684951087 44.38948088815712, 6.311578698314237 44.39420574337352, 6.308506238295179 44.39894230492534, 6.303403373914161 44.40457825332837, 6.298729198214703 44.40826603724578))",2017,2319148.34,439.0,0.018132458055701604
137,216205823,62582,2022.0,0.8516304303370879,85.2%,3470.44,414.38,4326.99,4575.69,1578.58,8201.66,691.39,759.7,Monchy-le-Preux,62,"POLYGON ((2.917888973949476 50.274469106111624, 2.926883361853513 50.26656808729163, 2.931529430850029 50.26367804672762, 2.9286078270430265 50.26026940332657, 2.9190301867218578 50.2551208307854, 2.9160068985883747 50.252997452876244, 2.9115688899456407 50.252351510606964, 2.908747152610171 50.25061379328453, 2.9043075016114797 50.2509961258464, 2.902388449122945 50.252151725575374, 2.905204035538838 50.257103746111106, 2.8748149790234363 50.26472627059644, 2.8533047547636854 50.270166532271425, 2.854104359450732 50.2728673251005, 2.861865530386661 50.276668890667615, 2.864993017189827 50.27725089053625, 2.8693280234565504 50.279312567914445, 2.8802266911697885 50.28060926757499, 2.8882967062085956 50.283123807490185, 2.889712239555728 50.282096586957934, 2.9020391429586723 50.276257408422595, 2.9044679106238793 50.2729166694607, 2.911130583325634 50.27215027348135, 2.917888973949476 50.274469106111624))",2021,485874.15,687.0,0.01688021476343205
138,210400479,04047,2020.0,0.8480105609338089,84.8%,16069.12,11156.31,8954.68,9395.97,1099.39,1150.3,1514.79,1813.73,Champtercier,04,"POLYGON ((6.164542574851535 44.07484398546733, 6.160574174094586 44.07470068413829, 6.156292762569495 44.07540459201704, 6.143021780393546 44.07469015020024, 6.1234544871745635 44.080602512625745, 6.117309602760651 44.0850981921049, 6.115198318974754 44.09257415518609, 6.114246469433778 44.09821151591871, 6.116074697411308 44.10364084781863, 6.11627227566285 44.1072464686953, 6.120454823275421 44.11125454293816, 6.124503507887494 44.112815793825256, 6.129484940027459 44.11331846494796, 6.1329162234708 44.118379373655905, 6.132599051045375 44.11916229306831, 6.143035256477304 44.11892786759913, 6.151704789377928 44.11932367852126, 6.158010524797202 44.120947762096286, 6.1658331017257 44.11259644484436, 6.167312930255936 44.10358980342894, 6.170500151877772 44.09614594923091, 6.172999461848665 44.09413892232103, 6.174455879100825 44.09119475571686, 6.174862403732892 44.083960341689234, 6.166403516778115 44.08078747639342, 6.164329923203561 44.07749409959292, 6.164542574851535 44.07484398546733))",2019,675670.67,843.0,0.013906138622237368
139,216004218,60426,2017.0,0.8442735093004794,84.4%,19139.72,2812.11,2846.46,2890.95,2947.05,2979.85,3064.98,3322.53,Montreuil-sur-Thérain,60,"POLYGON ((2.1965546863902583 49.38765579127562, 2.2072244147899203 49.38405800456578, 2.199548104531478 49.380146173541824, 2.1972370361488744 49.37569037204108, 2.190310530183205 49.37467886635308, 2.188219967000139 49.37517969102614, 2.1837351036091834 49.376565312390184, 2.183558490439028 49.38145508996773, 2.187384832563379 49.384119397676876, 2.1965546863902583 49.38765579127562))",2016,,,
140,214301533,43153,2023.0,0.8432501444564569,84.3%,17201.83,17311.23,15271.99,17515.89,18642.11,20016.55,22106.87,3301.42,Pont-Salomon,43,"POLYGON ((4.222533168556699 45.348678562153026, 4.223798397019269 45.35182390953278, 4.232212272657591 45.353665829241265, 4.23582861074082 45.354915438885705, 4.236182276663845 45.35426680513597, 4.248116378288294 45.348912105388045, 4.2529161346854245 45.34550589769534, 4.254913974595679 45.34026119981478, 4.258806037088249 45.33744516119672, 4.270576915704655 45.333250372273056, 4.269017451928457 45.32939967043442, 4.266337648524324 45.32884976141586, 4.259791700748441 45.32408815019709, 4.2528393828225175 45.32165174537945, 4.246759421948537 45.3170776012356, 4.243011773325349 45.31808638008713, 4.236264824692747 45.31654929982864, 4.231339733061353 45.31421811580794, 4.230617125725159 45.314806317060444, 4.230590694413658 45.31777234335765, 4.234593837545288 45.319984793904226, 4.237549860721464 45.32472312379145, 4.2351373841792155 45.32790893404663, 4.229448379080343 45.33267807030258, 4.224570672738794 45.34091956563493, 4.222533168556699 45.348678562153026))",2022,960236.71,1932.0,0.02302231290449206
141,217401330,74133,2021.0,0.842829103152,84.3%,77893.09,179208.82,200121.13,159943.82,162914.68,24543.6,25278.75,26293.59,Gaillard,74,"POLYGON ((6.213897681045427 46.19385201019716, 6.216824177289409 46.187962289398065, 6.219978343292198 46.187550344139495, 6.22397856554176 46.18563031141097, 6.223533303548511 46.18441703465697, 6.221224175089534 46.181708098543446, 6.221811693152683 46.17898153532136, 6.220447291707184 46.17643935947914, 6.216586529292736 46.174355010861646, 6.207715157897797 46.174476813081554, 6.191140269593563 46.17391129091113, 6.186688491818711 46.177713919914645, 6.187894698341387 46.18077705965474, 6.193038771196788 46.18243918276588, 6.200270748822646 46.18623599980305, 6.204935677750368 46.19087906529367, 6.208879181540924 46.19276792790651, 6.213897681045427 46.19385201019716))",2020,11745022.72,10731.0,0.013870954861805493
142,216601682,66168,2023.0,0.8424957175896868,84.2%,21606.09,70702.82,70397.95,89010.13,83010.2,100572.24,91019.63,15088.27,Saint-André,66,"POLYGON ((2.984005923486275 42.57386112012363, 2.9851448671506 42.57463361629209, 2.9893517777121357 42.57025757972179, 2.990578302173069 42.5712874670453, 2.993907311690495 42.57740200214273, 2.9975879088246167 42.57560003729547, 2.998464269510307 42.57283253157922, 2.9932948821694536 42.56877760440186, 2.998990170973935 42.563950774278545, 3.000129113284268 42.561891250702296, 2.9997786902198533 42.55931684609897, 2.9972383835098424 42.55468289910982, 2.990932401192206 42.548053518919225, 2.9901446899920874 42.544642411315465, 2.985505606726474 42.533443462002225, 2.979376678906228 42.53157606272858, 2.970620730209098 42.53093042988031, 2.970880912522835 42.535950455022615, 2.9686031423082495 42.537751850374576, 2.9608060826961817 42.54244746627118, 2.961066802864267 42.545472437420315, 2.9579097120089286 42.55113486141093, 2.9616751986615637 42.552616549023384, 2.963687905576607 42.555770878122914, 2.967627826921523 42.559440660755286, 2.9741087632820555 42.563497119056876, 2.984005923486275 42.57386112012363))",2022,2129796.8,3474.0,0.04273629765994578
143,211801337,18133,2019.0,0.8419970190579226,84.2%,66983.67,42442.98,44294.7,3198.74,7299.96,7686.25,7979.94,8097.14,Lunery,18,"POLYGON ((2.208664389112941 46.942301184654376, 2.2178914822448936 46.9395278311878, 2.2226876788814893 46.9418808919612, 2.2281582164582363 46.950104267058755, 2.228950912629063 46.95429956500902, 2.227102341437115 46.95770364381442, 2.2303380216604074 46.96333341505493, 2.251362950965728 46.96398749075221, 2.2563425087777 46.967049370510864, 2.2589936198784093 46.96719535435738, 2.2659768139107728 46.96930275201286, 2.280002365689347 46.969197768439045, 2.2820888486848756 46.961926705178946, 2.2888134801202336 46.96209728926288, 2.298651712769284 46.95596929980751, 2.3033888298591383 46.94858501023923, 2.306120221399975 46.94241322332465, 2.308774377973367 46.942235783657445, 2.2919357105828895 46.933495789441984, 2.28740940770582 46.932049746939775, 2.28426007056782 46.926744393652854, 2.2850122526823915 46.91998059556121, 2.2801506448150164 46.915373547589255, 2.2640759144304887 46.914047232197504, 2.2584320806111498 46.9114325694366, 2.2512663615209614 46.90255491350113, 2.250719983453225 46.90100426701827, 2.2496745860872287 46.90131977428971, 2.2401228579192316 46.907574470988514, 2.236623858846015 46.90735795417944, 2.231167974655857 46.91164064781942, 2.2302757957340336 46.91447102830514, 2.2273680876170325 46.91922176795997, 2.2228893710532107 46.92125444129208, 2.214933968515715 46.92796904353543, 2.2094945523564444 46.93734331693326, 2.208664389112941 46.942301184654376))",2018,1274085.51,1567.0,0.03476587689942412
144,212200216,22021,2023.0,0.8399658969112345,84.0%,5685.84,5892.919999999999,6150.52,6388.06,7295.89,7655.68,12870.32,1642.43,Brusvily,22,"POLYGON ((-2.115958798266094 48.414284401263416, -2.1086701414911797 48.409564606573, -2.106129973669923 48.40451067320853, -2.101694264372508 48.40102286981142, -2.0977751493853907 48.39983623933525, -2.0974542139941836 48.39552564606913, -2.093947333069359 48.39154578871293, -2.086483295035757 48.3899949375646, -2.087387116563677 48.38724528354588, -2.08937621076306 48.38160903683126, -2.095201933947533 48.374323094229624, -2.0956828843446056 48.370236081147745, -2.0989015060135996 48.3712592578018, -2.1040294128523533 48.37587908644222, -2.108888632757554 48.38173666484626, -2.1170350771628783 48.38028751572679, -2.1225942632010746 48.38030524398177, -2.1264374862065125 48.38272068813659, -2.1323201177104707 48.38504761722889, -2.139253284711521 48.38913596245469, -2.1444969164140026 48.38890821695667, -2.147596409379819 48.391678077402474, -2.150501673214039 48.40439642205, -2.1439128767014872 48.405844620798256, -2.1372356674796404 48.40639264016342, -2.1343375622884335 48.40768012861029, -2.125808320440159 48.41024409521573, -2.115958798266094 48.414284401263416))",2022,619479.63,1201.0,0.020776018091184047
145,217402767,74276,2017.0,0.8387368082665716,83.9%,251880.55000000002,29900.52,34175.86,37281.4,38659.49,46449.46,47726.11,50140.59,Taninges,74,"POLYGON ((6.589887329945839 46.097150769547305, 6.583904497068652 46.097017294054126, 6.576129096182809 46.09945687413649, 6.573138731813643 46.10084179626496, 6.565994379112344 46.1072618744471, 6.560033026269847 46.110353117719086, 6.562471695890844 46.116278209911435, 6.56612663500906 46.122229582595445, 6.575306724740035 46.12839413967839, 6.571071727185913 46.1322059159432, 6.567006921716192 46.134334286295676, 6.564653259265525 46.13692504637378, 6.562755939471991 46.14079210211894, 6.564584289569589 46.14880142072371, 6.5694098443463655 46.15116663234834, 6.572113966833585 46.15108158768583, 6.574886786961877 46.156350643866936, 6.576289745292047 46.16353428490571, 6.580485980624813 46.16482181421009, 6.597820750811742 46.16550012106257, 6.599978135344535 46.168464896650356, 6.611637499763272 46.173773834487676, 6.616504950332273 46.172457318051194, 6.618200746778122 46.17124166842905, 6.620107119885064 46.163307565711584, 6.619080962853584 46.161920487916355, 6.61891518927615 46.15940887912062, 6.61507358872161 46.14933462499934, 6.618187349766158 46.141297539905096, 6.623639765294701 46.1361543494504, 6.624096570771577 46.133171109456946, 6.622828816123955 46.12953303350477, 6.629700477692803 46.128926251426904, 6.633735769328188 46.13344373772036, 6.640273417258676 46.13342785068555, 6.64701693378116 46.1308880346209, 6.648375480868944 46.12884372570535, 6.656341299831231 46.12503781489019, 6.662419347777057 46.11954974224085, 6.666267175093426 46.11703758748987, 6.668043207364961 46.11426960133792, 6.667749008633225 46.108470717408125, 6.664999799936938 46.10365470740531, 6.6631926925697345 46.096162181622034, 6.661768348013775 46.094401124361255, 6.659614448223415 46.09569685676513, 6.655151969939673 46.09596983113287, 6.62966431836993 46.10014423114559, 6.624926113375896 46.10048935955109, 6.619124642706369 46.098867604004056, 6.607683556829101 46.09807043677326, 6.589887329945839 46.097150769547305))",2016,,,
146,210300182,03018,2023.0,0.8373051827736269,83.7%,6426.61,6666.22,7149.68,7441.11,7112.19,7486.03,7976.54,1257.84,Bayet,03,"POLYGON ((3.2607700078197857 46.23471314884434, 3.250406658272988 46.237637480536876, 3.241361895940787 46.24300785301278, 3.240242191853987 46.24352596457035, 3.2403622765622586 46.24958568216479, 3.2427091255791893 46.251643670255575, 3.2482418086077605 46.255048529484405, 3.2427536937563324 46.26170053991421, 3.240795252617643 46.262994052721446, 3.243901880933318 46.267500176638386, 3.2537330241735565 46.26954165783492, 3.2579497192261138 46.27107940734139, 3.259655844759377 46.27578166866476, 3.2633146431951596 46.27790069949126, 3.2668672809664474 46.27737668834069, 3.270152227753459 46.27949637548981, 3.2787015658975798 46.28643827997715, 3.283290888868749 46.287265036883745, 3.2859072164378746 46.286549355362204, 3.2923371271787754 46.2815690217704, 3.300096827870363 46.280452887567726, 3.300773003418702 46.28431916695452, 3.3070358737299914 46.283206504015006, 3.3105690540420567 46.27926439084629, 3.3077427233585848 46.2757908037191, 3.307510721700306 46.267797421926446, 3.310218975274267 46.26701646100358, 3.3070884835377123 46.25922433582464, 3.302563335125812 46.252725195258336, 3.295331861046835 46.247006543604, 3.3000733602822865 46.242030108620135, 3.3014612449217546 46.23938325329281, 3.2977919812509016 46.235138026782046, 3.2944206868825643 46.23405084368819, 3.2925438262262925 46.23270185653326, 3.283941050873698 46.232207905510215, 3.2722495014560558 46.230882653543816, 3.2639363156360357 46.23219159980851, 3.2607700078197857 46.23471314884434))",2022,1427135.47,699.0,0.005589196097830853
147,214901092,49109,2019.0,0.8369637420426238,83.7%,17474.0,14770.0,14134.0,2238.0,2307.0,2378.0,2401.0,2457.0,Coron,49,"POLYGON ((-0.6377863998696501 47.09167423688775, -0.6418013058120055 47.091999422399475, -0.6466023365860372 47.09410633826563, -0.6492498815073489 47.09950730653382, -0.6531161218129051 47.10183706568013, -0.6576268829743873 47.1010491360364, -0.6623461812458569 47.10193205659872, -0.6655007551365791 47.10357420328499, -0.6740098455604213 47.1028523145804, -0.6793032883545101 47.10378082626255, -0.6790285409694737 47.10811275684735, -0.6813890086048586 47.112038148395975, -0.6811897984681778 47.11469001990414, -0.673187580130207 47.11868702803462, -0.6779166946531097 47.12247266600754, -0.6844720980166515 47.126522562148196, -0.6844784863621737 47.128006429897816, -0.688878198149664 47.129737357139284, -0.6849282791912585 47.131799057732245, -0.6803738626131453 47.13058910181175, -0.6745186787970567 47.13122700326058, -0.6667573613215626 47.13321554935192, -0.6595752112805524 47.13673379540834, -0.661009523263292 47.13823696279191, -0.6611509912539263 47.141716761359405, -0.6552081570747114 47.14248545910499, -0.6479639576111421 47.14652105478497, -0.6466703395501783 47.148497537851966, -0.6429248022601193 47.15080934289583, -0.6347789197168724 47.15138822274454, -0.6240204639468903 47.14991918133352, -0.6140569307024989 47.14894049504096, -0.6112293630171971 47.147931944664826, -0.6117861458607105 47.14630151848864, -0.6079876055099794 47.142161655034734, -0.6077546549867535 47.13726527675577, -0.6049451725430203 47.135094637530834, -0.5989554678843603 47.132313227199255, -0.590351065684759 47.130257957978785, -0.5886126763033687 47.128440811168915, -0.5887473051553531 47.12617838925294, -0.5926794475750709 47.122378543417994, -0.5966322022450887 47.12031998638003, -0.604467496162414 47.119430725899896, -0.6070045408837114 47.11612548427432, -0.6051066054656755 47.11192623103907, -0.6032437298607757 47.105403055416645, -0.6009281890320316 47.10063605837418, -0.6030765966610377 47.095794431112786, -0.6042587072389679 47.090724801405145, -0.6070961839609407 47.08908770239138, -0.6107786616002235 47.08871457973057, -0.6194334310934112 47.09160540095732, -0.6288774311562163 47.09208344573759, -0.6377863998696501 47.09167423688775))",2018,1023869.99,1636.0,0.01380448703257725
148,213805625,38562,2020.0,0.8362315424918447,83.6%,86126.28,86295.67,83688.66,85353.66,13614.23,13427.65,13504.93,14820.79,Vizille,38,"POLYGON ((5.755528357084598 45.08503497917611, 5.75485660880692 45.086277103423924, 5.774276988709048 45.09359988924268, 5.777397638836109 45.097392240540046, 5.784954327343424 45.090882486011665, 5.794269000559752 45.08658567217933, 5.806287469317218 45.08325200914496, 5.807751493005528 45.083215122787905, 5.805518674013688 45.07888523192985, 5.798687250736858 45.07234887870884, 5.791485405670891 45.06936902056379, 5.787604681859226 45.065015620741114, 5.784603942359391 45.05993059426147, 5.785895761327241 45.05460919702079, 5.788698644930854 45.05021746643947, 5.788461168088541 45.049126896317716, 5.783657865237727 45.04827957094202, 5.781148627214209 45.04937428823922, 5.774321189053799 45.053866156113486, 5.764771065508903 45.05887671520964, 5.762211652290728 45.06268125352162, 5.761185469567262 45.06786674070226, 5.76250911120377 45.07241346424348, 5.763853579854487 45.07367012752302, 5.765793453735285 45.079556055684456, 5.762806673614608 45.082145698593976, 5.755528357084598 45.08503497917611))",2019,7839095.01,7601.0,0.010888203279985504
149,210203634,02383,2022.0,0.8353728298562507,83.5%,9831.55,9515.06,9829.17,10261.46,10371.97,11059.79,1653.28,1874.97,Homblières,02,"POLYGON ((3.3702080560496097 49.879787255558014, 3.3726224631453103 49.88125916411944, 3.3840539457696526 49.88308890650669, 3.3935822131752467 49.8847950926458, 3.3951613595268357 49.88176719312648, 3.397062282287226 49.88150377083754, 3.396527527784984 49.87713206773974, 3.3977802781993027 49.87082505588827, 3.4006452416012736 49.86586334911976, 3.402532863075568 49.86399196673907, 3.393706013496257 49.86189828806568, 3.388777355180755 49.85889118736176, 3.389854978278009 49.85580053692491, 3.3870101615372104 49.850278295195444, 3.388074511382211 49.84545108786971, 3.3878274495349685 49.839277329615165, 3.3898116794468867 49.83701986316085, 3.400527837591295 49.838142911459954, 3.4013122110766947 49.83608213972946, 3.395395467825304 49.8344291584773, 3.390471327528452 49.831679295124026, 3.389856265174599 49.829751688660615, 3.3762671882110595 49.832238454676585, 3.3712648072911224 49.83231808984638, 3.3615229389469703 49.841351917436995, 3.3568382944267157 49.84406705503617, 3.3525339553787625 49.84395092242829, 3.350347198056876 49.84614402176179, 3.3473424798230487 49.8458310171052, 3.3443265219433123 49.8438457070626, 3.3406201338712673 49.84334155958113, 3.339127920296005 49.844696387953974, 3.347050097190765 49.84698956681391, 3.350467589171391 49.84910228608028, 3.3506845559630754 49.85154572415103, 3.347881459368166 49.85148942396969, 3.349840552984529 49.859845033773084, 3.351992559063024 49.86704228426497, 3.3574331048092736 49.871850180618324, 3.36407732274619 49.876782859454835, 3.366371869053655 49.87555400799051, 3.370897887657603 49.878241598628414, 3.3702080560496097 49.879787255558014))",2021,701906.39,1502.0,0.015756787739174168
150,213702137,37213,2022.0,0.8337035329617367,83.4%,11258.0,11053.0,11373.0,12021.0,11833.0,12028.0,1791.0,2177.0,Saint-Christophe-sur-le-Nais,37,"POLYGON ((0.420566757643181 47.600985946426874, 0.4235025555478028 47.603758773415535, 0.4270163609406229 47.60847852047874, 0.4277388554226995 47.61339456309364, 0.4317236432792938 47.61831792412067, 0.4412412217215476 47.61994535496438, 0.4459413572534617 47.6199837977482, 0.4517923279679884 47.62204587788557, 0.4552016811384361 47.62702026788763, 0.4554653880203254 47.62954049837199, 0.4529614595706579 47.633741185503396, 0.4571050386234566 47.639440690144895, 0.462714702147856 47.642592938533674, 0.4620066344760149 47.6433512341124, 0.4651009756002999 47.64490131262451, 0.4762927441643241 47.64778704202898, 0.4766901578646754 47.645474607803244, 0.4787087253960117 47.64339059417639, 0.4966235057237012 47.646225872678215, 0.4984253526686312 47.64465266861616, 0.5016964080424172 47.64040303627741, 0.5083836054278372 47.632873684195914, 0.5037014596303846 47.62832508220388, 0.5042938595712669 47.61976286215516, 0.5089713339716442 47.6120615291357, 0.5081301363322999 47.60952912277554, 0.5037575585027049 47.608662016154774, 0.5012723828918305 47.60641674610348, 0.4959168136558257 47.608107231917174, 0.489722561327962 47.6092636553576, 0.4812642905881415 47.609597238486266, 0.4747091705668046 47.60823059988712, 0.4698275314585447 47.60799593573315, 0.4637316272446517 47.609088649785114, 0.4564110230566109 47.609703047901654, 0.4524533642527199 47.608198296577896, 0.4463222265995988 47.60400239977948, 0.4427985089174844 47.60747137349037, 0.4306989979121994 47.60372399174455, 0.4249622066279403 47.60134091466074, 0.420566757643181 47.600985946426874))",2021,679750.91,1143.0,0.017694717025093794
151,215201302,52182,2019.0,0.8332391393593388,83.3%,10503.57,10662.45,12307.88,1840.22,1850.13,1851.42,1922.34,2112.27,Éclaron-Braucourt-Sainte-Livière,52,"POLYGON ((4.829245355045809 48.612465986517755, 4.834532402856685 48.61270671576361, 4.84701065274401 48.614510675799046, 4.850518848173512 48.61419853996065, 4.854160836236132 48.61214499032624, 4.857699069188145 48.615439457442044, 4.864103979208449 48.614115452501146, 4.868984455656614 48.61391010954379, 4.883465414877816 48.611556173013625, 4.888343254433401 48.61128565643795, 4.898557633446569 48.615310289224304, 4.904212678062965 48.61489789889332, 4.903531578272377 48.606921099663694, 4.90040279246141 48.60420115342769, 4.8941230446396755 48.60082271687412, 4.896587996130909 48.59872211296458, 4.895885417172893 48.59551243416807, 4.889500051325343 48.59187776311137, 4.887177548020853 48.587083289410494, 4.88107803432084 48.58048040808659, 4.88012824077611 48.57579289703546, 4.881186515344258 48.57261966904298, 4.880073377766963 48.571542152393434, 4.875588864372896 48.574511764594206, 4.872664641485452 48.57468666632768, 4.871719285354468 48.57283341559616, 4.877055509289992 48.56637190634964, 4.872972855591036 48.56418160846049, 4.871340065706851 48.56768591204947, 4.867970529830229 48.57179722760557, 4.862819276135967 48.56427664032277, 4.866475658706025 48.562737692490224, 4.860077379672552 48.555816284159334, 4.8566948612956775 48.551295395464464, 4.853589075949102 48.540779085406335, 4.851288233080418 48.53920444636898, 4.846671087752962 48.535604337643164, 4.836993840095151 48.529634404490935, 4.83518394840995 48.52811628626927, 4.830951409182361 48.527086423922796, 4.815280757073311 48.5282930812663, 4.811981388592747 48.52318986118744, 4.80302818336763 48.52390579992932, 4.801292450141285 48.5245118938911, 4.799143746351569 48.530148911463904, 4.795592956366221 48.537610766485706, 4.794982772149829 48.539745793408464, 4.782887305733093 48.55435740392592, 4.796439125167557 48.56800321042041, 4.793283847811685 48.56998332741142, 4.78937679018645 48.56997774384936, 4.781663779442424 48.5671947569138, 4.780726153002158 48.565469541498295, 4.7761514159534375 48.56592443988176, 4.771306169124688 48.572824841273125, 4.770653530417232 48.57663511468185, 4.770430807235654 48.584497172482045, 4.769107414168495 48.588703868012786, 4.765687262732029 48.591588937010506, 4.763540752532887 48.59458386037202, 4.767404122750351 48.596136930458265, 4.770542363684297 48.59357809631946, 4.77482002394351 48.59293464500735, 4.7794386947630825 48.59370307963241, 4.780711386936669 48.59664715074916, 4.784133111890107 48.599559011162604, 4.7906179989901325 48.59772241872408, 4.79133111022817 48.595714809172584, 4.79688941913 48.59537336136126, 4.802267653238555 48.59831957896266, 4.807606486819708 48.60010667392142, 4.810643655896061 48.60315245997353, 4.817326927073536 48.60704437742488, 4.821678159537689 48.605689563378576, 4.825268958531052 48.60776027474689, 4.829245355045809 48.612465986517755))",2018,1168987.94,2108.0,0.01052866293898635
152,212003628,2A362,2023.0,0.8313008149330201,83.1%,52614.87,146597.92,143218.46,141864.43,138838.55000000002,138609.1,146487.95,24047.82,Zonza,2A,"POLYGON ((9.231945909571841 41.77443328318426, 9.236600166005752 41.771706428154, 9.246961666410124 41.76638307685268, 9.255144549325061 41.76505849799503, 9.25912137879816 41.76249984584151, 9.265630207915533 41.76011284561481, 9.286698283639218 41.75524396696873, 9.297613022841798 41.751107895113066, 9.307429126205903 41.74968132519018, 9.31780028949679 41.74615620735629, 9.31512204736807 41.742188460621946, 9.312088523460105 41.73327492740317, 9.31062104798949 41.721171202058734, 9.304116761715239 41.71543324186236, 9.304561897555715 41.71392293400385, 9.316032919061554 41.708590176390906, 9.321689733408679 41.70721814366406, 9.330416766133279 41.70701562559696, 9.334844251488907 41.704684761940534, 9.336486479796728 41.703037647510115, 9.34391162486247 41.702009328995636, 9.347646524345082 41.702106438022874, 9.357264911356157 41.7045571584325, 9.36289439214305 41.7077645913468, 9.3662220047389 41.71291741836106, 9.365673506967893 41.719079022256544, 9.367674763958322 41.72076414276728, 9.369929825998124 41.71998247785579, 9.373714343194486 41.72052730319705, 9.38042480606128 41.72489420248293, 9.388736435110516 41.72322842913808, 9.396096505847396 41.72078119778287, 9.401520595861834 41.718064218728806, 9.401546797251058 41.71670787301426, 9.403847584373088 41.71076172431671, 9.401923140271414 41.70739530034186, 9.400609363998521 41.7016693076017, 9.400808313927795 41.69391595482884, 9.39950921673307 41.692317792008005, 9.392544293902654 41.68958062438282, 9.385503233874285 41.690137607797034, 9.380738503526116 41.68771759502847, 9.378345419914064 41.68560505902989, 9.372757070607108 41.679557808223166, 9.373147090511239 41.67514769080218, 9.374903261036062 41.6713642956597, 9.379089069277546 41.66923958915343, 9.38353881554285 41.67116260467492, 9.388100120702381 41.67011133222349, 9.384489574245132 41.66794400175013, 9.380974120616838 41.66344856518127, 9.381540444547282 41.66147898383867, 9.384711296362068 41.660383259354674, 9.387302524128675 41.65712945943733, 9.385071451992763 41.6541042853869, 9.381158546465262 41.65072972549573, 9.380744402038241 41.64849720070724, 9.376992083439626 41.64820901632534, 9.37595466064448 41.64420820110359, 9.372477420352377 41.64325813640561, 9.372389845379118 41.64003825112314, 9.369568449926076 41.636339175855895, 9.364520660119377 41.63606465581968, 9.362500078307688 41.63979924888, 9.358325887122009 41.64121307160595, 9.351148969830017 41.639647695601944, 9.344660481735067 41.649328175384404, 9.343274485227358 41.65173397400836, 9.338114094282348 41.668171229012536, 9.342703479742156 41.67221610402662, 9.344244922007855 41.675283787368784, 9.343790825572734 41.680729618505, 9.342493523842615 41.68396867039314, 9.336027202357387 41.68584227891683, 9.331083976918121 41.69304217718859, 9.327121363779336 41.69728007645132, 9.32266297170633 41.700128510841836, 9.313587443223568 41.69706163483004, 9.307127571786754 41.69577226891962, 9.301856767168381 41.697507431233156, 9.299142844592726 41.69966968731941, 9.293499891293287 41.7011686861773, 9.274846072849899 41.69841346212972, 9.257783909613355 41.691045280161575, 9.243973124654238 41.68244958647093, 9.240195402554281 41.68602785878524, 9.23555774027786 41.68720604245838, 9.230744093015142 41.68671748556132, 9.22369861865998 41.688876292997534, 9.21983655979331 41.69084630905897, 9.203002876290473 41.69545273577231, 9.195167349517773 41.70165496222608, 9.188026780578646 41.70871862625183, 9.170317235577969 41.71827277047693, 9.168441368970877 41.72270410220073, 9.167879840738816 41.72976724925007, 9.166471377808383 41.732042742614034, 9.159556107581158 41.73302833946935, 9.15694073146115 41.7345358798283, 9.155983207926695 41.737816784960806, 9.15448641971392 41.73842033311088, 9.147020048415003 41.73911480968376, 9.13733305553967 41.73845488400467, 9.14036316467079 41.74176090989564, 9.144811220738063 41.74453260432056, 9.150566591729973 41.749033684203226, 9.158778475966015 41.75713173955497, 9.161784838492746 41.761019238238326, 9.16565900724088 41.764081858040974, 9.180152296104083 41.77168153058655, 9.188361344597855 41.77306981624393, 9.193395733062742 41.77477332084682, 9.201521250545554 41.78113232914944, 9.202740413447431 41.78447922275255, 9.20627870430177 41.78678638335382, 9.210634009250471 41.78614253581087, 9.21586774514224 41.79054256728343, 9.219450870801586 41.79491090075545, 9.222643871216347 41.796399425944266, 9.224638355530033 41.79557197501648, 9.226022208748576 41.791426258159504, 9.23061647705534 41.784832882234056, 9.234389450129905 41.78196477730978, 9.231945909571841 41.77443328318426))",2022,8651491.24,2794.0,0.016932104065795716
