code_commune_insee,nb_maisons_total,1945-1975_moyen,pre1945_faible,1945-1975_faible,pre1945_nul,post2020_faible,1976-2020_nul,post2020_moyen,pre1945_fort,1976-2020_faible,1976-2020_moyen,1976-2020_fort,1945-1975_fort,pre1945_moyen,1945-1975_nul,post2020_nul,unk_fort,post2020_fort,unk_faible,unk_moyen,unk_nul,nb_maisons_exposition_rga,pct_exposition_rga
01290,500,14,104,59,0,10,0,2,0,245,16,0,0,46,0,3,0,0,0,1,0,497,0.994
01291,367,33,9,3,1,0,0,15,0,4,171,0,0,124,0,4,0,0,0,3,0,362,0.9863760217983651
01293,72,0,31,3,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,72,1.0
01294,400,0,166,35,3,18,0,0,0,172,0,0,0,0,0,5,0,0,1,0,0,392,0.98
01295,224,0,74,4,0,2,0,0,0,144,0,0,0,0,0,0,0,0,0,0,0,224,1.0
01296,175,4,2,2,0,0,0,1,0,2,64,0,0,98,0,2,0,0,0,0,0,173,0.9885714285714285
01297,331,1,68,37,0,16,0,1,0,183,19,0,0,3,0,3,0,0,0,0,0,328,0.9909365558912386
01298,81,0,29,15,0,2,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,81,1.0
01299,198,0,65,16,1,3,0,0,0,112,0,0,0,0,0,1,0,0,0,0,0,196,0.98989898989899
01301,1034,151,9,3,2,0,1,58,0,6,529,0,0,249,0,25,0,0,0,1,0,1006,0.9729206963249516
01302,102,2,58,9,0,0,0,0,0,32,1,0,0,0,0,0,0,0,0,0,0,102,1.0
01303,738,19,294,85,3,17,0,2,0,212,43,0,0,60,1,2,0,0,0,0,0,732,0.991869918699187
01304,946,59,93,98,0,3,1,11,0,152,284,0,0,237,0,8,0,0,0,0,0,937,0.9904862579281184
01305,564,87,25,19,0,1,1,3,0,48,169,0,0,208,0,3,0,0,0,0,0,560,0.9929078014184397
01306,313,0,104,16,3,4,0,0,0,186,0,0,0,0,0,0,0,0,0,0,0,310,0.9904153354632588
01307,214,4,31,57,0,0,0,1,0,94,6,0,0,21,0,0,0,0,0,0,0,214,1.0
01308,345,30,82,45,0,16,2,0,0,139,14,0,0,11,0,6,0,0,0,0,0,337,0.9768115942028985
01309,53,0,0,0,4,0,11,0,0,0,7,0,0,31,0,0,0,0,0,0,0,38,0.7169811320754716
01310,70,2,2,0,0,0,0,1,0,2,11,0,0,52,0,0,0,0,0,0,0,70,1.0
01311,63,0,49,2,1,1,0,0,0,7,0,0,0,3,0,0,0,0,0,0,0,62,0.9841269841269841
01313,1630,20,58,192,0,90,1,5,0,1200,43,0,0,14,2,4,0,0,1,0,0,1623,0.9957055214723927
01314,743,49,124,37,0,10,0,9,0,195,170,0,0,139,0,9,0,0,0,1,0,734,0.9878869448183042
01317,159,0,69,19,0,2,1,0,0,68,0,0,0,0,0,0,0,0,0,0,0,158,0.9937106918238994
01318,283,0,64,13,1,13,2,0,0,182,0,0,0,0,0,8,0,0,0,0,0,272,0.9611307420494699
01319,191,0,78,12,1,2,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,190,0.9947643979057592
01320,1488,228,61,45,1,3,1,40,0,54,793,0,0,255,1,5,0,0,0,1,0,1480,0.9946236559139785
01321,348,40,1,1,3,0,0,7,0,11,199,0,0,80,2,4,0,0,0,0,0,339,0.9741379310344828
01322,1746,0,313,193,41,67,80,0,0,999,0,0,0,0,17,34,0,0,1,0,1,1573,0.9009163802978236
01323,451,63,7,3,0,0,3,7,0,9,179,0,0,175,0,3,0,0,0,2,0,445,0.9866962305986696
01325,430,28,54,8,1,2,0,20,0,68,201,0,0,40,0,8,0,0,0,0,0,421,0.9790697674418605
01328,200,0,81,7,0,4,0,1,0,91,2,0,0,5,0,8,0,0,1,0,0,192,0.96
01329,117,2,96,4,0,0,1,0,0,7,3,0,0,4,0,0,0,0,0,0,0,116,0.9914529914529915
01331,100,1,36,5,0,1,0,0,0,19,19,0,0,19,0,0,0,0,0,0,0,100,1.0
01332,319,33,0,0,0,0,0,37,0,0,219,0,0,30,0,0,0,0,0,0,0,319,1.0
01333,971,0,104,112,0,39,8,0,0,693,0,0,0,0,0,15,0,0,0,0,0,948,0.976313079299691
01334,257,4,44,0,0,1,0,8,0,29,98,0,0,72,0,1,0,0,0,0,0,256,0.9961089494163424
01335,137,0,35,5,0,4,0,0,0,89,0,0,0,4,0,0,0,0,0,0,0,137,1.0
01336,446,19,52,39,1,11,0,6,0,153,89,0,0,63,0,13,0,0,0,0,0,432,0.968609865470852
01337,566,32,0,0,31,0,99,8,0,0,207,0,0,163,6,20,0,0,0,0,0,410,0.7243816254416962
01338,643,3,327,64,3,15,2,1,0,183,10,0,0,30,0,3,0,0,1,1,0,635,0.9875583203732504
01339,636,0,119,152,0,27,0,0,0,337,0,0,0,0,0,1,0,0,0,0,0,635,0.9984276729559748
01342,197,7,31,11,0,0,0,3,0,19,102,0,0,24,0,0,0,0,0,0,0,197,1.0
01343,700,42,0,0,0,0,4,32,0,0,400,0,0,219,0,2,0,0,0,1,0,694,0.9914285714285714
01344,2014,146,108,353,1,25,4,4,0,616,616,0,0,129,1,10,0,0,1,0,0,1998,0.9920556107249255
01345,770,16,129,107,4,9,2,2,0,427,31,0,0,39,2,1,0,0,1,0,0,761,0.9883116883116884
01346,355,35,0,0,0,0,0,4,0,0,147,0,0,166,0,3,0,0,0,0,0,352,0.9915492957746479
01347,801,0,176,69,1,54,2,0,0,489,0,0,0,0,1,8,0,0,1,0,0,789,0.9850187265917603
01348,1074,25,355,83,0,35,13,0,0,388,76,0,0,97,0,2,0,0,0,0,0,1059,0.9860335195530726
01349,215,1,55,10,0,3,0,0,0,125,18,0,0,3,0,0,0,0,0,0,0,215,1.0
01350,913,134,0,0,0,0,0,7,0,0,516,0,0,255,0,1,0,0,0,0,0,912,0.9989047097480832
01351,591,12,171,18,2,5,0,0,0,196,108,0,0,78,0,1,0,0,0,0,0,588,0.9949238578680203
01352,259,16,0,0,2,0,0,5,0,0,110,0,0,120,0,6,0,0,0,0,0,251,0.9691119691119691
01353,601,0,101,43,1,17,2,0,0,434,0,0,0,0,0,3,0,0,0,0,0,595,0.9900166389351082
01354,1449,0,78,242,0,39,1,0,0,1087,0,0,0,0,0,2,0,0,0,0,0,1446,0.9979296066252588
01355,197,14,0,0,0,0,0,2,0,0,87,0,0,90,0,4,0,0,0,0,0,193,0.9796954314720813
01356,93,1,32,5,0,3,0,0,0,46,1,0,0,5,0,0,0,0,0,0,0,93,1.0
01357,153,0,109,20,0,1,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,153,1.0
01358,230,1,133,9,0,3,2,0,0,67,1,0,0,14,0,0,0,0,0,0,0,228,0.991304347826087
01359,107,0,53,5,1,1,1,0,0,45,0,0,0,1,0,0,0,0,0,0,0,105,0.9813084112149533
01360,584,3,101,69,0,18,0,0,0,386,0,0,0,0,1,6,0,0,0,0,0,577,0.988013698630137
01361,697,0,159,76,1,67,1,0,0,387,0,0,0,0,1,5,0,0,0,0,0,689,0.9885222381635581
01362,285,0,88,20,0,8,0,0,0,167,0,0,0,0,0,2,0,0,0,0,0,283,0.9929824561403509
01363,755,54,120,25,1,8,0,8,0,75,257,0,0,204,0,1,0,0,1,1,0,753,0.9973509933774835
01364,353,16,0,0,2,0,0,5,0,0,106,0,0,222,0,2,0,0,0,0,0,349,0.9886685552407932
01365,481,33,8,4,2,1,1,10,0,1,239,0,0,181,0,1,0,0,0,0,0,477,0.9916839916839917
01366,418,0,75,41,0,16,0,0,0,284,0,0,0,0,0,2,0,0,0,0,0,416,0.9952153110047847
01367,305,38,35,1,1,1,0,6,0,2,96,0,0,123,0,1,0,0,0,1,0,303,0.9934426229508196
01368,329,12,68,11,0,0,0,6,0,69,96,0,0,65,0,2,0,0,0,0,0,327,0.993920972644377
01369,357,7,43,27,0,21,1,0,0,211,27,0,0,15,0,5,0,0,0,0,0,351,0.9831932773109243
01370,102,0,68,8,1,2,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,101,0.9901960784313726
01371,401,0,51,23,3,30,0,0,0,293,0,0,0,0,0,0,0,0,1,0,0,398,0.9925187032418953
01372,216,3,117,8,0,3,2,3,0,47,23,0,0,9,0,1,0,0,0,0,0,213,0.9861111111111112
01373,368,0,115,55,2,27,2,0,0,165,0,0,0,0,0,2,0,0,0,0,0,362,0.9836956521739131
01374,881,50,74,17,1,9,8,24,0,78,308,0,0,305,1,5,0,0,0,1,0,866,0.9829738933030647
01375,327,14,0,0,1,0,1,5,0,0,159,0,0,147,0,0,0,0,0,0,0,325,0.9938837920489296
01376,680,1,155,121,0,31,0,0,0,367,1,0,0,0,0,4,0,0,0,0,0,676,0.9941176470588236
01378,1092,0,307,136,1,48,1,0,0,580,0,0,0,0,1,17,0,0,1,0,0,1072,0.9816849816849816
01379,313,0,162,29,0,7,1,0,0,113,0,0,0,0,0,1,0,0,0,0,0,311,0.9936102236421726
01380,322,28,0,0,1,0,0,1,0,0,79,0,0,212,0,1,0,0,0,0,0,320,0.9937888198757764
01381,349,0,110,28,0,20,2,0,0,189,0,0,0,0,0,0,0,0,0,0,0,347,0.994269340974212
01382,135,0,44,9,0,18,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,135,1.0
01383,527,4,123,58,0,10,0,1,0,255,57,0,0,18,0,1,0,0,0,0,0,526,0.9981024667931688
01384,736,33,118,28,3,2,1,10,0,91,91,0,0,356,1,0,0,0,1,1,0,731,0.9932065217391305
01385,352,33,29,17,0,6,0,9,0,108,109,0,0,34,0,7,0,0,0,0,0,345,0.9801136363636364
01386,504,23,13,47,1,22,2,9,0,151,63,0,0,173,0,0,0,0,0,0,0,501,0.9940476190476191
01387,101,5,0,0,0,0,0,3,0,0,55,0,0,38,0,0,0,0,0,0,0,101,1.0
01388,406,68,0,0,3,0,0,12,0,0,154,0,0,165,0,4,0,0,0,0,0,399,0.9827586206896551
01389,622,0,246,56,2,20,2,0,0,289,0,0,0,0,0,7,0,0,0,0,0,611,0.9823151125401929
01390,374,0,106,34,0,12,0,0,0,216,0,0,0,0,0,6,0,0,0,0,0,368,0.983957219251337
01391,180,11,1,0,11,0,4,2,0,2,39,0,0,108,0,2,0,0,0,0,0,163,0.9055555555555556
01392,273,13,38,27,0,2,1,0,0,143,33,0,0,10,4,0,0,0,2,0,0,268,0.9816849816849816
01393,251,0,98,18,0,21,0,0,0,113,0,0,0,0,0,1,0,0,0,0,0,250,0.9960159362549801
01396,356,64,43,7,0,4,0,5,0,20,90,0,0,114,1,7,0,0,0,1,0,348,0.9775280898876404
01397,352,3,22,22,0,4,0,0,0,279,10,0,0,11,0,1,0,0,0,0,0,351,0.9971590909090909
01398,484,0,134,32,3,25,0,0,0,286,0,0,0,0,0,2,0,0,2,0,0,479,0.9896694214876033
01399,595,0,36,82,1,21,2,0,0,450,0,0,0,0,1,1,0,0,1,0,0,590,0.9915966386554622
01400,93,1,60,7,0,2,0,0,0,21,2,0,0,0,0,0,0,0,0,0,0,93,1.0
01401,604,0,73,89,0,29,0,0,0,412,0,0,0,0,0,1,0,0,0,0,0,603,0.9983443708609272
01402,349,28,2,2,0,0,0,2,0,2,109,0,0,203,0,1,0,0,0,0,0,348,0.997134670487106
01403,525,14,155,88,2,17,0,0,0,202,9,0,0,35,0,1,0,0,2,0,0,522,0.9942857142857143
01404,150,31,29,23,7,1,6,1,0,25,12,0,0,11,3,0,0,0,1,0,0,134,0.8933333333333333
01405,424,15,38,15,1,1,0,20,0,110,195,0,0,23,0,6,0,0,0,0,0,417,0.9834905660377359
01406,93,5,0,0,0,0,0,2,0,0,34,0,0,50,0,2,0,0,0,0,0,91,0.978494623655914
01407,292,9,39,22,1,5,0,6,0,58,33,0,0,119,0,0,0,0,0,0,0,291,0.9965753424657534
01408,325,20,43,8,34,0,29,7,0,20,65,0,0,90,6,3,0,0,0,0,0,253,0.7784615384615384
01410,144,0,68,11,0,2,2,0,0,42,19,0,0,0,0,0,0,0,0,0,0,142,0.9861111111111112
01411,170,12,25,2,0,0,0,5,0,14,34,0,0,77,1,0,0,0,0,0,0,169,0.9941176470588236
01412,241,0,93,26,2,16,1,0,0,96,0,0,0,6,0,1,0,0,0,0,0,237,0.983402489626556
01415,208,6,55,9,0,2,0,3,0,62,17,0,0,54,0,0,0,0,0,0,0,208,1.0
01416,389,27,26,4,2,0,0,4,0,2,96,0,0,226,0,1,0,0,0,1,0,386,0.9922879177377892
01418,426,0,90,74,1,53,0,0,0,207,0,0,0,0,0,1,0,0,0,0,0,424,0.9953051643192489
01419,1486,0,219,197,2,45,5,0,0,1009,0,0,0,0,0,7,0,0,2,0,0,1472,0.990578734858681
01420,239,0,124,37,0,4,3,0,0,67,0,0,0,0,0,2,0,0,2,0,0,234,0.9790794979079498
01421,374,5,168,31,2,6,1,0,0,111,25,0,0,21,1,1,0,0,2,0,0,369,0.9866310160427807
01422,561,39,43,30,0,3,0,9,0,80,240,0,0,110,0,6,0,0,0,1,0,555,0.9893048128342246
01423,432,0,52,17,0,22,3,0,0,337,0,0,0,0,0,1,0,0,0,0,0,428,0.9907407407407407
01424,608,0,70,83,0,27,0,0,0,422,0,0,0,0,0,6,0,0,0,0,0,602,0.9901315789473685
01425,132,3,43,10,0,0,1,0,0,53,11,0,0,9,0,1,0,0,1,0,0,130,0.9848484848484849
01426,1110,130,85,9,120,4,42,10,0,59,352,0,0,286,8,5,0,0,0,0,0,935,0.8423423423423423
01427,1337,0,302,216,45,39,39,0,0,675,0,0,0,0,14,3,0,0,4,0,0,1236,0.9244577412116679
01428,51,0,30,3,0,1,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,51,1.0
01429,283,6,40,10,0,8,0,1,0,134,41,0,0,41,0,2,0,0,0,0,0,281,0.9929328621908127
01430,257,17,67,14,0,2,0,7,0,34,83,0,0,32,0,1,0,0,0,0,0,256,0.9961089494163424
01431,574,23,171,57,1,9,1,5,0,126,105,0,0,74,0,1,0,0,1,0,0,571,0.9947735191637631
01432,160,31,12,3,4,0,1,2,0,2,54,0,0,49,1,1,0,0,0,0,0,153,0.95625
01433,116,5,0,0,0,0,0,0,0,0,48,0,0,63,0,0,0,0,0,0,0,116,1.0
01434,184,0,57,10,1,2,1,0,0,113,0,0,0,0,0,0,0,0,0,0,0,182,0.9891304347826086
01435,650,0,36,237,0,5,6,0,0,365,1,0,0,0,0,0,0,0,0,0,0,644,0.9907692307692307
01436,152,0,50,16,1,3,1,0,0,76,0,0,0,0,0,5,0,0,0,0,0,145,0.9539473684210527
01437,106,5,0,0,0,0,0,0,0,0,30,0,0,71,0,0,0,0,0,0,0,106,1.0
01439,42,0,27,7,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,42,1.0
01441,285,1,97,22,0,7,0,0,0,143,3,0,0,8,0,3,0,0,1,0,0,282,0.9894736842105263
01443,1352,0,200,196,6,76,2,0,0,869,0,0,0,0,1,2,0,0,0,0,0,1341,0.9918639053254438
01444,612,23,144,51,0,9,2,3,0,105,95,0,0,177,1,1,0,0,0,1,0,608,0.9934640522875817
01445,252,17,1,0,0,0,0,1,0,0,112,0,0,118,0,3,0,0,0,0,0,249,0.9880952380952381
01446,587,0,195,21,0,17,0,0,0,347,0,0,0,0,0,6,0,0,1,0,0,581,0.989778534923339
01447,509,21,173,47,1,8,0,6,0,127,60,0,0,63,1,2,0,0,0,0,0,505,0.9921414538310412
01448,149,9,1,3,0,1,0,0,0,25,60,0,0,48,0,1,0,0,0,1,0,148,0.9932885906040269
01449,328,12,82,15,0,7,1,14,0,75,66,0,0,51,2,3,0,0,0,0,0,322,0.9817073170731707
01450,1393,70,166,136,44,45,14,20,0,484,267,0,0,134,7,4,0,0,0,2,0,1324,0.9504666188083274
01451,2266,223,117,187,3,41,3,48,0,697,638,0,0,302,0,6,0,0,1,0,0,2254,0.9947043248014121
01452,412,3,217,50,1,3,0,0,0,76,53,0,0,7,0,1,0,0,1,0,0,410,0.9951456310679612
01453,419,5,232,23,0,6,0,0,0,90,19,0,0,38,1,5,0,0,0,0,0,413,0.9856801909307876
01454,402,0,133,40,0,16,0,0,0,203,6,0,0,1,1,1,0,0,1,0,0,400,0.9950248756218906
01456,47,0,30,1,1,1,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,46,0.9787234042553191
01457,1053,80,127,100,2,15,8,31,0,249,269,0,0,164,0,7,0,0,1,0,0,1036,0.9838556505223172
02001,223,0,147,23,1,0,1,0,0,49,0,0,0,0,0,2,0,0,0,0,0,219,0.9820627802690582
02002,256,0,136,28,0,0,3,0,0,89,0,0,0,0,0,0,0,0,0,0,0,253,0.98828125
02003,430,39,69,26,25,0,31,0,45,55,43,30,13,45,9,0,0,0,0,0,0,365,0.8488372093023255
02004,102,2,62,1,0,0,0,0,0,10,7,0,0,20,0,0,0,0,0,0,0,102,1.0
02005,171,0,58,20,0,0,0,0,0,81,0,0,0,0,0,12,0,0,0,0,0,159,0.9298245614035088
02006,140,1,53,1,0,0,0,1,0,5,11,0,0,68,0,0,0,0,0,0,0,140,1.0
02007,60,0,39,3,0,1,1,0,1,15,0,0,0,0,0,0,0,0,0,0,0,59,0.9833333333333333
02008,132,21,6,0,1,0,0,3,5,2,32,0,0,62,0,0,0,0,0,0,0,131,0.9924242424242424
02009,218,0,122,19,0,0,0,0,0,76,0,0,0,0,0,1,0,0,0,0,0,217,0.9954128440366973
02010,66,4,10,3,0,0,0,0,1,0,22,0,0,25,0,1,0,0,0,0,0,65,0.9848484848484849
02011,542,44,66,15,6,1,1,6,54,39,105,34,21,141,1,4,0,4,0,0,0,530,0.977859778597786
02012,34,0,4,0,1,0,1,1,0,2,5,0,0,20,0,0,0,0,0,0,0,32,0.9411764705882353
02013,174,0,56,7,49,1,25,0,0,29,0,0,0,0,5,2,0,0,0,0,0,93,0.5344827586206896
02014,334,19,1,0,22,0,21,1,28,0,122,12,8,96,3,1,0,0,0,0,0,287,0.8592814371257484
02015,37,0,25,2,0,0,0,0,0,4,2,0,0,4,0,0,0,0,0,0,0,37,1.0
02016,89,1,0,0,0,0,0,0,27,0,19,20,6,15,0,1,0,0,0,0,0,88,0.9887640449438202
02017,141,1,113,7,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,141,1.0
02018,994,9,207,199,45,0,52,0,34,103,35,160,22,50,68,6,2,2,0,0,0,823,0.8279678068410463
02019,175,0,82,18,5,0,5,0,15,42,0,6,0,0,1,0,0,0,1,0,0,164,0.9371428571428572
02020,232,14,40,3,12,0,2,0,0,8,19,0,0,132,1,0,0,0,0,1,0,217,0.9353448275862069
02021,54,4,0,0,1,0,0,0,0,0,2,0,0,47,0,0,0,0,0,0,0,53,0.9814814814814815
02022,219,8,94,22,0,0,0,0,0,31,14,0,0,49,1,0,0,0,0,0,0,218,0.9954337899543378
02023,55,0,40,4,1,0,0,0,0,9,0,0,0,1,0,0,0,0,0,0,0,54,0.9818181818181818
02024,28,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,28,1.0
02025,148,0,76,13,3,0,2,0,0,38,7,0,0,9,0,0,0,0,0,0,0,143,0.9662162162162162
02027,106,0,80,5,2,0,1,0,0,18,0,0,0,0,0,0,0,0,0,0,0,103,0.9716981132075472
02028,1074,11,11,12,251,1,384,0,0,135,28,0,0,17,214,10,0,0,0,0,0,215,0.20018621973929238
02029,161,0,63,5,3,0,0,0,30,22,1,18,4,15,0,0,0,0,0,0,0,158,0.9813664596273292
02030,121,0,97,4,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,121,1.0
02031,352,20,214,36,7,2,1,1,0,27,11,0,0,29,0,4,0,0,0,0,0,340,0.9659090909090909
02032,98,0,70,3,1,0,0,0,0,23,0,0,0,0,0,1,0,0,0,0,0,96,0.9795918367346939
02033,55,0,0,0,2,0,0,0,37,2,1,8,2,3,0,0,0,0,0,0,0,53,0.9636363636363636
02034,55,1,2,0,0,0,0,0,0,0,12,1,0,39,0,0,0,0,0,0,0,55,1.0
02035,114,0,79,2,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,114,1.0
02036,43,1,1,0,0,0,0,0,4,0,7,1,0,29,0,0,0,0,0,0,0,43,1.0
02037,509,0,59,23,94,2,107,0,0,144,0,0,0,2,76,2,0,0,0,0,0,230,0.4518664047151277
02038,59,2,1,2,0,0,0,1,0,2,6,0,0,44,0,1,0,0,0,0,0,58,0.9830508474576272
02039,75,0,48,7,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,75,1.0
02040,89,0,36,3,0,0,0,0,0,2,4,0,0,44,0,0,0,0,0,0,0,89,1.0
02041,372,0,8,0,2,0,1,0,148,1,0,158,52,0,0,0,0,2,0,0,0,369,0.9919354838709677
02042,186,36,45,8,1,0,16,0,2,10,34,1,4,22,7,0,0,0,0,0,0,162,0.8709677419354839
02043,30,3,0,0,0,0,0,0,1,0,7,0,0,19,0,0,0,0,0,0,0,30,1.0
02044,21,0,7,0,0,0,0,0,0,1,2,0,0,11,0,0,0,0,0,0,0,21,1.0
02046,250,1,64,13,70,0,43,0,0,37,1,0,0,3,16,2,0,0,0,0,0,119,0.476
02047,47,0,25,0,8,0,0,0,0,9,2,0,0,2,1,0,0,0,0,0,0,38,0.8085106382978723
02048,60,0,31,2,13,0,3,0,0,8,1,0,0,1,1,0,0,0,0,0,0,43,0.7166666666666667
02049,357,75,14,12,2,0,5,2,0,21,95,1,0,126,1,2,0,0,0,1,0,347,0.9719887955182073
02050,146,1,36,0,0,0,0,0,0,9,10,0,0,90,0,0,0,0,0,0,0,146,1.0
02051,221,1,13,6,2,0,2,0,79,1,12,34,45,24,2,0,0,0,0,0,0,215,0.9728506787330317
02052,72,1,2,0,1,0,2,1,29,1,10,4,2,18,0,0,0,0,0,1,0,69,0.9583333333333334
02053,361,15,112,7,0,1,2,2,27,20,34,6,1,131,1,1,0,1,0,0,0,357,0.9889196675900277
02054,230,0,19,1,0,0,0,0,108,12,2,56,25,5,0,2,0,0,0,0,0,228,0.991304347826087
02055,59,4,13,3,2,0,0,0,0,1,5,0,0,31,0,0,0,0,0,0,0,57,0.9661016949152542
02056,81,4,7,0,0,0,0,0,7,3,19,9,1,31,0,0,0,0,0,0,0,81,1.0
02057,569,5,242,16,47,2,24,1,0,73,5,0,0,104,47,3,0,0,0,0,0,448,0.7873462214411248
02058,335,10,25,17,4,2,16,1,55,53,10,29,20,89,1,3,0,0,0,0,0,311,0.9283582089552239
02059,913,0,301,392,0,2,1,0,0,212,0,0,0,0,2,1,0,0,2,0,0,909,0.9956188389923329
02060,123,0,86,6,0,1,0,0,0,27,0,0,0,0,0,3,0,0,0,0,0,120,0.975609756097561
02061,123,0,68,2,7,0,1,2,0,11,5,0,0,27,0,0,0,0,0,0,0,115,0.9349593495934959
02062,67,0,24,3,8,0,3,0,0,11,0,0,0,16,2,0,0,0,0,0,0,54,0.8059701492537313
02063,175,0,27,13,48,0,30,0,0,9,0,0,0,0,44,4,0,0,0,0,0,49,0.28
02064,1086,35,104,54,5,10,3,0,176,78,23,227,328,19,13,3,1,6,1,0,0,1062,0.9779005524861878
02065,267,0,100,23,85,0,7,0,0,31,0,0,0,0,20,1,0,0,0,0,0,154,0.5767790262172284
02066,94,0,30,12,0,0,0,0,22,16,0,8,6,0,0,0,0,0,0,0,0,94,1.0
02067,96,0,73,3,0,1,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,96,1.0
02068,40,0,27,5,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,40,1.0
02069,56,1,24,1,0,0,0,0,0,3,3,0,0,24,0,0,0,0,0,0,0,56,1.0
02070,218,0,185,6,2,1,0,0,0,23,0,0,0,0,0,1,0,0,0,0,0,215,0.9862385321100917
02071,284,40,0,1,7,0,2,0,3,1,90,14,4,118,0,4,0,0,0,0,0,271,0.954225352112676
02072,95,0,57,6,2,1,2,0,0,25,0,0,0,0,0,2,0,0,0,0,0,89,0.9368421052631579
02073,243,0,35,7,78,0,73,0,0,24,0,0,0,0,15,10,0,0,0,0,1,66,0.2716049382716049
02074,265,3,51,11,2,3,0,0,2,50,68,2,0,72,0,1,0,0,0,0,0,262,0.9886792452830189
02075,89,0,67,7,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,89,1.0
02076,66,0,11,6,0,0,1,0,0,45,0,0,0,0,0,3,0,0,0,0,0,62,0.9393939393939394
02078,71,0,20,6,2,0,0,0,18,10,0,14,0,0,0,1,0,0,0,0,0,68,0.9577464788732394
02079,100,3,48,4,0,2,0,0,0,8,7,0,0,28,0,0,0,0,0,0,0,100,1.0
02080,138,7,33,13,10,0,9,0,0,49,9,0,0,8,0,0,0,0,0,0,0,119,0.8623188405797102
02081,185,2,13,3,61,0,15,0,8,21,29,13,0,9,8,3,0,0,0,0,0,98,0.5297297297297298
02082,59,1,48,1,0,0,0,0,0,3,2,0,0,2,0,1,0,0,1,0,0,58,0.9830508474576272
02083,358,5,86,27,0,1,0,0,37,102,18,17,5,56,0,3,0,1,0,0,0,355,0.9916201117318436
02084,133,14,3,2,6,0,4,3,1,5,36,1,2,51,3,2,0,0,0,0,0,118,0.8872180451127819
02085,363,3,66,4,0,0,0,2,16,76,81,87,7,20,0,1,0,0,0,0,0,362,0.9972451790633609
02086,450,0,146,22,0,0,2,0,89,36,0,123,29,0,0,2,0,1,0,0,0,446,0.9911111111111112
02087,17,0,10,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,17,1.0
02088,41,1,0,0,0,0,2,0,3,0,12,0,1,22,0,0,0,0,0,0,0,39,0.9512195121951219
02089,497,0,78,39,23,0,26,0,54,33,6,113,78,3,39,4,0,1,0,0,0,405,0.8148893360160966
02090,96,11,8,1,0,0,0,1,0,2,14,0,0,58,1,0,0,0,0,0,0,95,0.9895833333333334
02091,46,0,30,8,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,45,0.9782608695652174
02093,534,91,11,2,1,0,1,3,9,9,173,4,0,229,0,0,0,1,0,0,0,532,0.9962546816479401
02094,193,22,12,10,5,0,14,1,2,14,57,0,1,46,8,1,0,0,0,0,0,165,0.8549222797927462
02095,2293,0,1489,480,101,5,7,0,0,174,2,0,0,18,7,4,0,0,5,0,1,2173,0.9476668120366333
02096,94,0,67,2,0,0,0,0,0,15,1,0,0,9,0,0,0,0,0,0,0,94,1.0
02097,115,0,42,4,36,0,21,0,0,5,0,0,0,0,7,0,0,0,0,0,0,51,0.4434782608695652
02098,179,20,0,0,8,0,13,1,18,1,24,14,5,67,7,1,0,0,0,0,0,150,0.8379888268156425
02099,114,1,44,4,28,1,13,0,0,20,0,1,0,0,2,0,0,0,0,0,0,71,0.6228070175438597
02100,58,0,33,3,0,0,0,0,0,21,0,0,0,0,1,0,0,0,0,0,0,57,0.9827586206896551
02101,87,2,38,3,0,0,0,0,0,5,1,0,0,38,0,0,0,0,0,0,0,87,1.0
02102,82,1,3,0,1,0,0,0,39,0,3,23,6,4,1,1,0,0,0,0,0,79,0.9634146341463414
02103,552,8,208,176,2,1,0,0,0,105,10,0,0,42,0,0,0,0,0,0,0,550,0.9963768115942029
02104,50,0,24,2,6,0,5,0,0,12,0,0,0,0,1,0,0,0,0,0,0,38,0.76
02105,91,0,61,8,0,0,0,0,1,19,0,0,1,1,0,0,0,0,0,0,0,91,1.0
02106,300,64,5,3,1,1,1,1,32,2,64,19,24,79,1,1,0,0,0,2,0,296,0.9866666666666667
02107,38,0,3,2,1,0,0,0,10,10,0,11,1,0,0,0,0,0,0,0,0,37,0.9736842105263158
02108,68,1,0,0,0,0,0,0,39,2,2,17,6,1,0,0,0,0,0,0,0,68,1.0
