code_commune_insee,agri_nul,resid_nul,autres_nul,rervice_nul,autres_faible,agri_faible,indus_nul,autres_fort,resid_moyen,rervice_fort,indus_moyen,rervice_moyen,autres_moyen,rervice_faible,resid_fort,agri_fort,resid_faible,agri_moyen,indus_faible,indus_fort,nb_bats_total,nb_bats_exposition_tri,pct_exposition_tri
65159,2,160,371,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,534,0,0.0
65160,55,39,135,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,232,0,0.0
65161,68,80,225,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376,0,0.0
65162,11,25,53,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0.0
65163,17,20,57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0.0
65164,0,41,138,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,0,0.0
65165,3,153,426,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,587,0,0.0
65166,17,43,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,0,0.0
65167,33,17,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0.0
65168,6,324,359,23,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,714,0,0.0
65169,4,116,290,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,424,0,0.0
65170,39,33,198,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,272,0,0.0
65171,4,23,60,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0.0
65172,2,33,80,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,0,0.0
65173,0,128,145,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,284,0,0.0
65174,12,43,156,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,0,0.0
65175,2,66,255,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326,0,0.0
65176,0,111,221,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335,0,0.0
65177,47,70,252,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,376,0,0.0
65178,25,16,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0,0.0
65179,3,17,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0.0
65180,0,19,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0.0
65181,4,57,169,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,0,0.0
65182,9,123,205,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,343,0,0.0
65183,19,302,633,16,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,977,0,0.0
65184,9,66,306,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,382,0,0.0
65185,202,197,616,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1022,0,0.0
65186,1,36,105,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0.0
65187,1,58,223,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286,0,0.0
65189,14,113,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,441,0,0.0
65190,1,39,102,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0.0
65191,4,114,308,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,427,0,0.0
65192,2,361,791,67,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1229,0,0.0
65193,1,64,114,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,0,0.0
65194,12,38,177,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,0,0.0
65195,1,180,339,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,536,0,0.0
65196,12,43,126,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,0,0.0
65197,3,80,203,8,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,298,0,0.0
65198,45,568,917,12,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1544,0,0.0
65199,0,55,159,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,0,0.0
65200,1,100,270,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,373,0,0.0
65201,0,87,150,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239,0,0.0
65202,7,170,262,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,446,0,0.0
65203,2,11,64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0.0
65204,17,9,26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0.0
65205,0,55,58,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,0,0.0
65206,74,91,247,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,414,0,0.0
65207,12,27,95,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,0,0.0
65208,0,25,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0.0
65209,2,83,120,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,0,0.0
65210,1,69,133,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,0,0.0
65211,1,114,211,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329,0,0.0
65212,0,216,275,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,505,0,0.0
65213,74,53,188,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316,0,0.0
65214,4,22,74,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0.0
65215,18,23,69,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,0.0
65216,14,48,137,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,0,0.0
65217,0,26,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,0,0.0
65218,4,454,752,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1223,0,0.0
65219,17,60,232,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,313,0,0.0
65220,4,97,222,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324,0,0.0
65221,1,96,228,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,327,0,0.0
65222,3,59,174,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,0,0.0
65223,27,494,1145,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1681,0,0.0
65224,55,117,303,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,477,0,0.0
65225,44,48,153,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,0,0.0
65226,157,1024,2564,172,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,4049,0,0.0
65228,0,115,331,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,449,0,0.0
65229,8,25,83,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0,0.0
65230,4,184,404,5,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,609,0,0.0
65231,0,101,291,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,397,0,0.0
65232,23,33,93,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,153,0,0.0
65233,1,123,217,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,344,0,0.0
65234,2,76,177,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259,0,0.0
65235,45,1710,3386,110,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,5295,0,0.0
65236,1,152,387,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,543,0,0.0
65237,1,108,256,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,370,0,0.0
65238,7,150,351,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,516,0,0.0
65239,1,77,307,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,388,0,0.0
65240,48,170,545,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,769,0,0.0
65241,1,94,198,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,295,0,0.0
65242,55,91,270,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,424,0,0.0
65243,47,199,556,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,805,0,0.0
65244,14,199,370,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,585,0,0.0
65245,49,98,257,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,406,0,0.0
65247,1,56,154,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,0,0.0
65248,18,115,274,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,412,0,0.0
65249,23,31,144,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,0,0.0
65250,58,43,217,25,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,352,0,0.0
65251,14,704,1434,84,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2242,0,0.0
65252,66,349,571,9,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,999,0,0.0
65253,44,16,48,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0.0
65254,55,65,200,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,324,0,0.0
65255,1,32,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0.0
65256,8,71,147,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,0,0.0
65257,7,205,676,20,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,920,0,0.0
65258,27,1947,3003,259,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,5290,0,0.0
65259,6,76,229,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,316,0,0.0
65260,31,30,89,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,0,0.0
65261,2,19,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0.0
65262,26,159,488,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,675,0,0.0
65263,16,51,178,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,0,0.0
65264,27,144,446,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,621,0,0.0
65265,72,144,266,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,484,0,0.0
65266,3,13,93,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0.0
65267,33,258,484,6,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,810,0,0.0
65268,14,81,203,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307,0,0.0
65269,69,65,187,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,328,0,0.0
65270,3,99,317,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,422,0,0.0
65271,7,155,302,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,473,0,0.0
65272,2,37,106,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,0,0.0
65273,13,87,236,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,338,0,0.0
65274,49,42,240,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337,0,0.0
65275,11,34,125,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,0,0.0
65276,22,50,110,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,0,0.0
65277,3,42,135,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,0,0.0
65278,7,42,103,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,0,0.0
65279,2,137,345,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,487,0,0.0
65280,61,187,342,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,595,0,0.0
65281,4,94,230,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,0,0.0
65282,3,321,619,15,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,968,0,0.0
65283,0,55,111,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,0,0.0
65284,28,450,906,26,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,1486,0,0.0
65285,20,84,158,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264,0,0.0
65286,49,3785,4205,740,31,1,156,22,14,7,3,80,108,44,2,0,3,1,0,1,9252,317,0.03426286208387376
65287,3,368,585,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,984,0,0.0
65288,44,26,128,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0.0
65289,66,34,124,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,0,0.0
65290,8,80,313,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,403,0,0.0
65291,0,71,112,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,0,0.0
65292,58,167,435,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,671,0,0.0
65293,49,35,142,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,0,0.0
65294,35,95,243,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,377,0,0.0
65295,13,645,931,61,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1661,0,0.0
65296,95,235,581,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,924,0,0.0
65297,17,15,80,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0.0
65298,49,31,65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,0,0.0
65299,20,108,284,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,414,0,0.0
65300,5,44,92,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,0,0.0
65301,20,111,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,358,0,0.0
65303,7,148,506,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,666,0,0.0
65304,138,1085,2013,111,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,3417,0,0.0
65305,2,199,332,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,542,0,0.0
65306,51,122,289,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,471,0,0.0
65307,0,194,365,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,563,0,0.0
65308,32,41,214,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289,0,0.0
65309,0,17,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0.0
65310,71,104,282,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,460,0,0.0
65311,13,42,88,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,0,0.0
65313,9,301,832,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152,0,0.0
65314,23,75,320,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,421,0,0.0
65315,78,203,635,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,925,0,0.0
65316,5,49,223,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280,0,0.0
65317,0,39,74,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,0,0.0
65318,105,87,334,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,533,0,0.0
65319,0,66,263,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,333,0,0.0
65320,7,367,867,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1257,0,0.0
65321,5,50,169,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,0,0.0
65322,3,123,335,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,463,0,0.0
65323,0,40,132,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,0,0.0
65324,2,86,235,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324,0,0.0
65325,30,13,89,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,0,0.0
65326,79,34,116,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,0,0.0
65327,1,115,262,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,382,0,0.0
65328,2,52,121,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,0,0.0
65329,5,189,707,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,904,0,0.0
65330,23,91,280,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,397,0,0.0
65331,36,1400,2646,110,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,4226,0,0.0
65332,12,64,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,0,0.0
65333,0,52,170,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,0,0.0
65334,12,107,213,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,333,0,0.0
65335,4,219,448,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,678,0,0.0
65336,33,12,67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0.0
65337,131,34,125,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291,0,0.0
65338,15,104,314,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436,0,0.0
65339,11,145,393,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,554,0,0.0
65340,131,788,1419,56,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2400,0,0.0
65341,82,41,155,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284,0,0.0
65342,12,33,162,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,212,0,0.0
65343,2,101,214,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328,0,0.0
65344,146,960,1366,28,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2505,0,0.0
65345,2,33,87,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,0.0
65346,0,49,192,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,0,0.0
65347,2,44,121,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,0,0.0
65348,1,27,60,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0.0
65349,0,14,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0.0
65350,75,491,985,10,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1566,0,0.0
65351,0,39,87,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,0,0.0
65352,20,118,211,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,351,0,0.0
65353,67,123,372,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,565,0,0.0
65354,1,54,81,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,0,0.0
65355,4,32,91,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0.0
65356,23,23,80,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,129,0,0.0
65357,8,69,195,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273,0,0.0
65358,25,20,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,0,0.0
65359,23,6,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0.0
65360,36,125,220,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0.0
65361,51,38,139,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,0,0.0
65362,9,518,841,26,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,1439,0,0.0
65363,3,218,496,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,720,0,0.0
65364,19,4,43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0.0
65366,44,345,550,11,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,953,0,0.0
65367,44,70,190,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306,0,0.0
65368,12,9,57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0.0
65369,58,277,471,18,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,828,0,0.0
65370,51,515,1000,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1605,0,0.0
65371,7,125,240,8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,382,0,0.0
65372,44,267,648,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,970,0,0.0
65373,11,102,368,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,485,0,0.0
65374,136,73,369,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,582,0,0.0
65375,30,606,1134,78,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,1870,0,0.0
65376,8,63,330,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402,0,0.0
65377,0,71,286,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,362,0,0.0
65378,29,34,131,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,0,0.0
65379,0,19,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0.0
65380,28,55,136,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,0,0.0
65381,16,14,82,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,0.0
65382,10,61,178,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0.0
65383,110,51,258,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,421,0,0.0
65384,0,105,234,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,343,0,0.0
65385,15,58,188,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263,0,0.0
65386,4,59,121,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,0,0.0
65387,44,71,174,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292,0,0.0
65388,3,592,994,74,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1670,0,0.0
65389,6,435,993,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1462,0,0.0
65390,56,185,407,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,652,0,0.0
65391,0,19,35,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0.0
65392,5,165,516,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,690,0,0.0
65393,3,87,253,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,344,0,0.0
65394,1,143,377,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,525,0,0.0
65395,82,543,1024,33,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1702,0,0.0
65396,5,212,297,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,520,0,0.0
65397,61,75,257,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,396,0,0.0
65398,1,200,376,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,587,0,0.0
65399,4,97,176,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,283,0,0.0
65400,2,171,305,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480,0,0.0
65401,0,232,582,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,824,0,0.0
65402,0,15,46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0.0
65403,6,38,98,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,0,0.0
65404,46,61,294,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404,0,0.0
65405,19,60,104,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,0,0.0
65406,10,102,249,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362,0,0.0
65407,2,71,138,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,0,0.0
65408,0,374,560,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,966,0,0.0
65409,47,140,431,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,629,0,0.0
65410,2,235,573,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,817,0,0.0
65411,2,48,92,9,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,156,0,0.0
65412,24,70,197,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296,0,0.0
65413,1,179,319,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,505,0,0.0
65414,33,36,205,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276,0,0.0
65415,22,121,272,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,421,0,0.0
65416,1,49,171,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,0,0.0
65417,37,2079,3238,201,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,5623,0,0.0
65418,57,119,342,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,525,0,0.0
65419,39,26,160,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,0,0.0
65420,4,57,87,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,0,0.0
65421,1,38,97,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,0,0.0
65422,100,125,321,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,555,0,0.0
65423,107,37,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,0,0.0
65424,1,92,174,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272,0,0.0
65425,56,172,440,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,671,0,0.0
65426,10,69,196,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,0,0.0
65427,0,150,267,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,427,0,0.0
65428,2,65,110,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,0,0.0
65429,18,101,302,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,424,0,0.0
65430,6,21,74,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0.0
65431,6,112,334,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,453,0,0.0
65432,29,74,233,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,342,0,0.0
65433,6,1082,2107,65,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,3280,0,0.0
65435,3,150,244,10,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,456,0,0.0
